popularity,vote_average,vote_count,runtime,release_year,is_drama,is_comedy,is_thriller,is_action,is_romance,is_horror,is_adventure,is_crime
0.012302998711744709,0.6493506493506493,0.0076867889720200885,0.11777777777777777,0.8909090909090907,0,1,0,0,0,0,0,0
0.012301179741595888,0.6623376623376624,0.014963615865532439,0.12333333333333334,0.8909090909090907,0,0,0,0,0,0,0,0
0.0112647911831364,0.6233766233766234,0.0011273957158962798,0.10222222222222223,0.8909090909090907,1,1,0,0,0,0,0,0
0.012221145055047795,0.6493506493506493,0.0012298862355232143,0.12444444444444444,0.8909090909090907,1,0,0,0,1,0,0,0
0.012175943646849614,0.7012987012987015,0.0016398483140309522,0.1111111111111111,0.8909090909090907,1,0,0,0,1,0,0,0
0.012156965724963588,0.5324675324675325,0.00030747155888080353,0.09,0.8909090909090907,1,0,1,0,0,0,0,0
0.012141686375713499,0.3506493506493507,0.0030747155888080357,0.09333333333333334,0.8909090909090907,0,1,0,1,0,0,1,0
0.012065410894139634,0.6233766233766234,0.0024597724710464283,0.1288888888888889,0.8909090909090907,1,0,1,0,0,0,0,1
0.012045947913547258,0.5844155844155845,0.003484677667315774,0.10222222222222223,0.8909090909090907,1,0,0,0,1,0,0,0
0.011991591022266681,0.5194805194805197,0.022547914317925594,0.11555555555555555,0.8909090909090907,0,0,0,1,0,0,1,0
0.014401089829901431,0.5714285714285716,0.0004099620785077381,0.10222222222222223,0.8909090909090907,1,0,1,1,0,0,0,1
0.011972582784211507,0.40259740259740256,0.002562262990673363,0.1,0.8909090909090907,0,0,0,0,0,1,0,0
0.011950815774763958,0.42857142857142866,0.0030747155888080357,0.09222222222222222,0.8909090909090907,0,1,0,1,0,0,0,0
0.011935384844668134,0.31168831168831174,0.001434867274777083,0.1,0.8909090909090907,0,0,1,1,0,1,0,0
0.011879754674283382,0.5974025974025974,0.00020498103925386895,0.11333333333333333,0.8909090909090907,1,0,1,0,0,0,0,1
0.011877935704134562,0.5974025974025974,0.0024597724710464283,0.09,0.8909090909090907,0,0,0,0,0,0,0,0
0.011877693174781385,0.6103896103896105,0.28430870144511633,0.11888888888888889,0.8909090909090907,0,0,1,1,0,0,1,0
0.011821001938476487,0.5064935064935066,0.0007174336373885416,0.09666666666666666,0.8909090909090907,0,1,0,0,0,0,0,0
0.011768918759881933,0.5974025974025974,0.0038946397458235115,0.03,0.8909090909090907,0,1,0,0,0,0,0,0
0.011767584848439466,0.5454545454545456,0.0009224146766424106,0.1388888888888889,0.8909090909090907,1,0,0,0,1,0,0,0
0.011761491298440917,0.29870129870129875,0.005431997540227529,0.11444444444444445,0.8909090909090907,0,0,1,0,0,0,0,1
0.011634193704192646,0.7922077922077924,0.008301732089781695,0.09888888888888889,0.8909090909090907,1,0,1,1,0,0,0,0
0.011586930796492466,0.32467532467532473,0.0015373577944040177,0.08333333333333333,0.8909090909090907,0,0,0,0,0,0,0,0
0.01156270817734401,0.40259740259740256,0.0010249051962693452,0.09666666666666666,0.8909090909090907,1,0,1,0,1,0,0,0
0.011474336544280494,0.5454545454545456,0.000819924157015476,0.10666666666666666,0.8909090909090907,1,0,0,0,0,0,0,0
0.01147336642686779,0.7662337662337664,0.009429127805677975,0.1,0.8909090909090907,0,1,0,1,0,0,0,0
0.011438502832348733,0.41558441558441567,0.0018448293532848214,0.1,0.8909090909090907,0,0,1,0,0,1,0,0
0.011413370728125868,0.6233766233766234,0.004202111304704315,0.11555555555555555,0.8909090909090907,1,1,0,0,0,0,0,0
0.011406216112207174,0.6623376623376624,0.0031772061084349703,0.03,0.8909090909090907,0,0,0,0,0,0,0,0
0.011341036348541117,0.7272727272727273,0.010044070923439582,0.08333333333333333,0.8909090909090907,0,0,0,0,0,0,0,0
0.011230079169463081,0.4935064935064935,0.0031772061084349703,0.12333333333333334,0.8909090909090907,1,0,0,0,1,0,1,0
0.011224197832648561,0.3506493506493507,0.0007174336373885416,0.10444444444444445,0.8909090909090907,0,0,0,1,0,1,0,0
0.011220226414490303,0.7532467532467533,0.003279696628061905,0.13333333333333333,0.8909090909090907,1,0,0,0,0,0,0,0
0.011208706270214442,0.8311688311688314,0.02131802808240238,0.005555555555555556,0.8909090909090907,0,1,0,0,0,0,1,0
0.0111970042289237,0.7402597402597404,0.00010249051962693458,0.13,0.8909090909090907,0,1,1,0,0,0,0,1
0.0111858478786776,0.6753246753246755,0.0018448293532848214,0.10111111111111111,0.8909090909090907,0,0,0,0,0,0,0,0
0.011094383996361088,0.5844155844155845,0.0005124525981346725,0.10444444444444445,0.8909090909090907,1,1,0,0,0,0,0,0
0.011074708802584682,0.5064935064935066,0.0049195449420928565,0.11666666666666667,0.8909090909090907,0,0,0,1,0,0,0,1
0.011028021902098296,0.5324675324675325,0.003279696628061905,0.11666666666666667,0.8909090909090907,1,0,0,0,0,0,0,0
0.010998493953349115,0.5844155844155845,0.006866864815004612,0.11333333333333333,0.8909090909090907,1,0,0,0,0,0,0,0
0.010940195960079425,0.5324675324675325,0.0011273957158962798,0.09555555555555556,0.8909090909090907,1,0,1,0,1,0,0,0
0.010933526402867084,0.6233766233766234,0.00204981039253869,0.11666666666666667,0.8909090909090907,0,1,0,0,0,0,0,0
0.002689286732692454,0.7012987012987015,0.004714563902838988,0.16666666666666666,0.8909090909090907,1,1,0,0,0,0,0,0
0.010860434119053658,0.7012987012987015,0.0038946397458235115,0.005555555555555556,0.8909090909090907,0,1,0,0,0,0,1,0
0.01079076756235384,0.5194805194805197,0.0012298862355232143,0.1,0.8909090909090907,0,0,1,0,0,0,0,0
0.007533386136015676,0.4675324675324675,0.0015373577944040177,0.1,0.8909090909090907,1,1,0,0,0,0,0,0
0.010705791340234787,0.4935064935064935,0.004099620785077381,0.10777777777777778,0.8909090909090907,0,1,0,0,1,0,0,0
0.010573582526584703,0.6363636363636365,0.001434867274777083,0.12666666666666668,0.8909090909090907,1,1,0,0,1,0,0,0
0.010539173674602853,0.42857142857142866,0.0010249051962693452,0.09888888888888889,0.8909090909090907,0,1,0,0,0,0,0,0
0.010498944118144778,0.5714285714285716,0.0016398483140309522,0.10111111111111111,0.8909090909090907,1,0,1,0,0,0,0,1
0.010368705855489248,0.5844155844155845,0.002254791431792559,0.26666666666666666,0.8909090909090907,1,0,0,0,0,0,0,0
0.010318138485352044,0.4935064935064935,0.003279696628061905,0.09888888888888889,0.8909090909090907,0,1,0,0,1,0,0,0
0.010295128512969468,0.5974025974025974,0.0007174336373885416,0.11888888888888889,0.8909090909090907,1,0,1,0,0,0,0,0
0.011415523176135305,0.6363636363636365,0.0009224146766424106,0.09888888888888889,0.8909090909090907,1,0,1,0,0,0,0,1
0.017253568501112208,0.5844155844155845,0.00010249051962693458,0.005555555555555556,0.8909090909090907,0,1,0,0,0,0,0,0
0.01025019995029361,0.6103896103896105,0.00020498103925386895,0.06777777777777778,0.8909090909090907,0,0,0,0,0,1,0,0
0.010197176970455498,0.5974025974025974,0.0021523009121656245,0.10888888888888888,0.8909090909090907,1,1,0,0,1,0,0,0
0.010189325082646424,0.5454545454545456,0.006866864815004612,0.11888888888888889,0.8909090909090907,1,1,0,0,0,0,0,0
0.010172499608769836,0.4675324675324675,0.0013323767551501485,0.12222222222222222,0.8909090909090907,1,0,0,0,0,0,0,0
0.01011001798415786,0.4935064935064935,0.007994260530900892,0.11888888888888889,0.8909090909090907,1,1,0,0,1,0,0,0
0.0035346227931875203,0.5974025974025974,0.0004099620785077381,0.09888888888888889,0.8909090909090907,0,0,1,0,0,1,0,0
0.01006730250182973,0.5064935064935066,0.0006149431177616071,0.09555555555555556,0.8909090909090907,0,0,1,0,0,1,0,0
0.010031135312037356,0.6623376623376624,0.00010249051962693458,0.1,0.8909090909090907,0,1,0,0,0,0,0,0
0.010017917462289262,0.6493506493506493,0.0019473198729117556,0.024444444444444446,0.8909090909090907,0,0,0,0,0,0,0,0
0.009977506008816304,0.5714285714285716,0.0013323767551501485,0.09888888888888889,0.8909090909090907,0,1,1,1,0,0,0,0
0.00980106590438074,0.44155844155844165,0.0016398483140309522,0.10222222222222223,0.8909090909090907,0,0,1,0,0,1,0,0
0.009778631939211958,0.45454545454545464,0.025007686788972024,0.10222222222222223,0.8909090909090907,0,0,0,0,0,1,0,0
0.009775479057620669,0.5584415584415585,0.0021523009121656245,0.12,0.8909090909090907,1,0,1,0,0,1,0,0
0.009769537088467856,0.20779220779220786,0.025725120426360566,0.09444444444444444,0.8909090909090907,0,0,1,1,0,0,1,0
0.007059059353541648,0.4675324675324675,0.0010249051962693452,0.10888888888888888,0.8909090909090907,1,0,0,0,0,1,0,0
0.00969138200440688,0.7402597402597404,0.000819924157015476,0.14888888888888888,0.8909090909090907,1,0,0,0,0,0,0,0
0.009685015608886008,0.4935064935064935,0.008404222609408629,0.11222222222222222,0.8909090909090907,0,0,1,0,0,1,0,0
0.00963247768775425,0.44155844155844165,0.0007174336373885416,0.10444444444444445,0.8909090909090907,0,0,1,1,0,0,1,0
0.009617380235519042,0.5454545454545456,0.0031772061084349703,0.10111111111111111,0.8909090909090907,0,1,0,0,0,0,0,1
0.009610346884276937,0.44155844155844165,0.0,0.18888888888888888,0.8909090909090907,1,0,1,0,0,0,1,0
0.00956041615369182,0.6233766233766234,0.00020498103925386895,0.10555555555555556,0.8909090909090907,1,1,0,0,0,0,0,0
0.009542165819865323,0.5064935064935066,0.0028697345495541666,0.10333333333333333,0.8909090909090907,1,0,1,0,0,0,0,0
0.009500329506442457,0.5714285714285716,0.00635441221686994,0.10555555555555556,0.8909090909090907,0,0,0,0,0,1,0,0
0.009449883400981842,0.3896103896103897,0.0021523009121656245,0.09555555555555556,0.8909090909090907,0,1,0,0,0,0,0,0
0.009414231586064966,0.5194805194805197,0.00204981039253869,0.12222222222222222,0.8909090909090907,0,1,0,0,0,1,0,0
0.00937988336642141,0.27272727272727276,0.0005124525981346725,0.10222222222222223,0.8909090909090907,0,0,1,0,0,1,0,1
0.009376639536322682,0.3506493506493507,0.00030747155888080353,0.09666666666666666,0.8909090909090907,0,1,0,0,0,0,0,0
0.009192802286615247,0.4805194805194806,0.004202111304704315,0.12,0.8909090909090907,0,0,1,0,0,1,0,0
0.009181554987861709,0.7012987012987015,0.0145536537870247,0.10888888888888888,0.8909090909090907,1,0,0,0,0,0,0,0
0.009156392567469696,0.7662337662337664,0.004817054422465923,0.09777777777777778,0.8909090909090907,0,0,0,0,0,0,0,0
0.009120771068721965,0.4675324675324675,0.0036896587065696424,0.11777777777777777,0.8909090909090907,0,1,0,0,0,0,1,0
0.009102369154049734,0.3896103896103897,0.00010249051962693458,0.10444444444444445,0.8909090909090907,0,1,0,0,0,0,0,0
0.009089030039625051,0.4935064935064935,0.0013323767551501485,0.10444444444444445,0.8909090909090907,0,0,1,1,0,0,0,0
0.009058744186647193,0.4805194805194806,0.0019473198729117556,0.11444444444444445,0.8909090909090907,1,0,0,0,1,1,0,0
0.009022455732178232,0.5584415584415585,0.002767244029927232,0.09666666666666666,0.8909090909090907,1,1,0,0,0,0,0,0
0.008934084099114713,0.40259740259740256,0.00020498103925386895,0.09777777777777778,0.8909090909090907,0,0,1,0,0,1,0,0
0.007995162024462843,0.7402597402597404,0.0038946397458235115,0.09555555555555556,0.8909090909090907,1,0,0,0,0,0,0,0
0.008921442256580413,0.5974025974025974,0.00020498103925386895,0.012222222222222223,0.8909090909090907,0,1,0,1,0,0,1,0
0.008921381624242119,0.5974025974025974,0.018243312493594344,0.09888888888888889,0.8909090909090907,1,1,0,0,0,0,0,0
0.008860173278734316,0.5584415584415585,0.0019473198729117556,0.09555555555555556,0.8909090909090907,1,1,0,0,1,0,0,0
0.008854140361074063,0.6753246753246755,0.0015373577944040177,0.028888888888888888,0.8909090909090907,0,0,0,1,0,1,0,0
0.008810151599641759,0.5844155844155845,0.010966485600081993,0.10666666666666666,0.8909090909090907,1,1,0,0,0,0,0,0
0.008803482042429417,0.5974025974025974,0.0006149431177616071,0.10555555555555556,0.8909090909090907,0,1,0,0,1,0,0,0
0.00868294495390093,0.5844155844155845,0.00010249051962693458,0.11,0.8909090909090907,1,0,1,0,1,0,0,0
0.008656327357389861,0.5194805194805197,0.0004099620785077381,0.1,0.8909090909090907,0,1,0,0,1,0,0,0
0.00864883926361055,0.5714285714285716,0.009531618325304908,0.1,0.8909090909090907,0,1,0,0,1,0,0,0
0.008648384521073344,0.5714285714285716,0.001434867274777083,0.09555555555555556,0.8909090909090907,1,0,1,0,1,0,0,0
0.008610701522823618,0.5844155844155845,0.0015373577944040177,0.12,0.8909090909090907,1,1,0,0,0,0,0,0
0.008592542137504563,0.6233766233766234,0.00030747155888080353,0.1,0.8909090909090907,1,0,0,0,0,0,0,0
0.008484768156186963,0.4935064935064935,0.0018448293532848214,0.09333333333333334,0.8909090909090907,0,1,0,1,1,0,0,0
0.008437656829332518,0.44155844155844165,0.000819924157015476,0.14333333333333334,0.8909090909090907,0,1,1,1,0,0,0,1
0.008435655962168815,0.6233766233766234,0.005841959618735268,0.11,0.8909090909090907,0,1,0,0,1,0,0,0
0.008296474429614918,0.4805194805194806,0.002972225069181101,0.10666666666666666,0.8909090909090907,0,1,0,0,0,0,0,0
0.008256820880370637,0.5194805194805197,0.0031772061084349703,0.08555555555555555,0.8909090909090907,1,1,0,0,0,0,0,0
0.008218167764708208,0.3506493506493507,0.0009224146766424106,0.10333333333333333,0.8909090909090907,0,0,0,0,0,1,0,0
0.003140633858953053,0.7662337662337664,0.0011273957158962798,0.15777777777777777,0.8909090909090907,1,0,0,0,0,0,0,0
0.008191974594565195,0.2857142857142858,0.00010249051962693458,0.10222222222222223,0.8909090909090907,0,1,0,0,0,1,0,0
0.008180424134120186,0.5324675324675325,0.0005124525981346725,0.11333333333333333,0.8909090909090907,0,0,1,1,0,0,0,0
0.008081078047825454,0.42857142857142866,0.00030747155888080353,0.10111111111111111,0.8909090909090907,0,0,1,0,0,1,0,0
0.008070224859270825,0.6493506493506493,0.0007174336373885416,0.11222222222222222,0.8909090909090907,1,1,0,0,0,0,0,0
0.008044092321466108,0.45454545454545464,0.0011273957158962798,0.10222222222222223,0.8909090909090907,0,0,0,1,0,0,0,0
0.008035421897090065,0.42857142857142866,0.0009224146766424106,0.10444444444444445,0.8909090909090907,0,0,1,1,0,0,1,0
0.010796921744690683,0.7922077922077924,0.0019473198729117556,0.09555555555555556,0.8909090909090907,0,0,0,0,0,0,0,0
0.006537499979536587,0.4675324675324675,0.0009224146766424106,0.10666666666666666,0.8909090909090907,0,0,1,0,0,1,0,0
0.007648466314097704,0.5194805194805197,0.0004099620785077381,0.09777777777777778,0.8909090909090907,0,0,1,0,0,1,0,0
0.0078493715670349,0.5454545454545456,0.0007174336373885416,0.13333333333333333,0.8909090909090907,1,0,0,0,0,0,0,0
0.004047208581125068,0.3376623376623377,0.00010249051962693458,0.19555555555555557,0.8909090909090907,0,0,0,1,0,0,0,0
0.007788527015556864,0.6363636363636365,0.0028697345495541666,0.04555555555555556,0.8909090909090907,0,0,0,1,0,0,0,0
0.002213838251959986,0.4935064935064935,0.00020498103925386895,0.10555555555555556,0.8909090909090907,0,1,0,0,1,0,0,0
0.007612420388981916,0.6883116883116884,0.00030747155888080353,0.04555555555555556,0.8909090909090907,0,0,0,0,0,0,0,0
0.007588864725554693,0.5584415584415585,0.00030747155888080353,0.1111111111111111,0.8909090909090907,1,0,0,0,0,0,0,0
0.007587712711127107,0.7272727272727273,0.0071743363738854165,0.09222222222222222,0.8909090909090907,1,1,0,0,1,0,0,0
0.007572190832523842,0.7662337662337664,0.002254791431792559,0.12,0.8909090909090907,1,1,0,0,0,0,0,0
0.00755569883650787,0.4675324675324675,0.005431997540227529,0.09888888888888889,0.8909090909090907,0,1,0,0,0,0,0,0
0.009736916890465679,0.44155844155844165,0.0011273957158962798,0.10444444444444445,0.8909090909090907,0,0,1,0,0,1,0,0
0.0035914959265073002,0.4675324675324675,0.0007174336373885416,0.09777777777777778,0.8909090909090907,1,1,0,0,1,0,0,0
0.007360735552723486,0.6233766233766234,0.0005124525981346725,0.10333333333333333,0.8909090909090907,0,0,1,0,1,0,0,0
0.007358613420883196,0.3506493506493507,0.0013323767551501485,0.10555555555555556,0.8909090909090907,1,0,1,1,0,0,1,0
0.007341787947006609,0.3766233766233767,0.0013323767551501485,0.07666666666666666,0.8909090909090907,0,0,0,0,0,0,1,0
0.007296859384330749,0.5324675324675325,0.0036896587065696424,0.09888888888888889,0.8909090909090907,0,1,0,0,0,1,0,0
0.0051007257751526135,0.40259740259740256,0.0019473198729117556,0.09,0.8909090909090907,0,0,0,0,0,1,0,0
0.008238509914205848,0.5844155844155845,0.002562262990673363,0.1322222222222222,0.8909090909090907,1,1,0,0,0,0,0,0
0.00712369342616306,0.5714285714285716,0.005739469099108333,0.13333333333333333,0.8909090909090907,1,1,0,0,0,0,0,0
0.023698361635397257,0.5454545454545456,0.0005124525981346725,0.0044444444444444444,0.8909090909090907,0,1,0,0,0,0,1,0
0.0071279680060127885,0.20779220779220786,0.0004099620785077381,0.09888888888888889,0.8909090909090907,0,0,0,1,0,1,0,0
0.003588888735960658,0.6753246753246755,0.0007174336373885416,0.08555555555555555,0.8909090909090907,1,0,0,0,0,0,0,0
0.007041870085635296,0.6623376623376624,0.0076867889720200885,0.13555555555555557,0.8909090909090907,1,0,0,0,0,0,0,0
0.00701804157668575,0.6233766233766234,0.009121656246797172,0.09333333333333334,0.8909090909090907,0,0,0,0,0,1,0,0
0.006999639662013519,0.6493506493506493,0.014143691708516962,0.11,0.8909090909090907,1,0,0,0,0,0,0,0
0.006981631857540199,0.44155844155844165,0.0007174336373885416,0.08888888888888889,0.8909090909090907,0,0,0,1,0,0,1,0
0.012990751325013646,0.2857142857142858,0.0004099620785077381,0.10222222222222223,0.8909090909090907,0,0,0,0,0,1,0,0
0.00684975652175073,0.6363636363636365,0.011888900276724403,0.12444444444444444,0.8909090909090907,1,0,0,0,1,0,0,0
0.006845694155085031,0.5454545454545456,0.00010249051962693458,0.10777777777777778,0.8909090909090907,0,0,0,0,0,0,1,0
0.006464225798708277,0.41558441558441567,0.0005124525981346725,0.10111111111111111,0.8909090909090907,0,1,0,0,0,1,0,0
0.005952761709029169,0.4935064935064935,0.002562262990673363,0.1,0.8909090909090907,0,1,0,0,0,0,0,0
0.0067447109956563596,0.6493506493506493,0.0013323767551501485,0.11,0.8909090909090907,1,0,1,0,0,0,0,0
0.006721882920288666,0.4675324675324675,0.0007174336373885416,0.1,0.8909090909090907,1,0,0,0,0,0,0,0
0.006692415603877778,0.5844155844155845,0.00020498103925386895,0.10777777777777778,0.8909090909090907,1,0,1,0,0,0,0,1
0.006635148360359087,0.44155844155844165,0.003587168186942708,0.10888888888888888,0.8909090909090907,0,1,0,0,1,0,0,0
0.006625416870062898,0.42857142857142866,0.00020498103925386895,0.10888888888888888,0.8909090909090907,0,0,1,1,0,0,1,0
0.00657378843400555,0.6233766233766234,0.00030747155888080353,0.10666666666666666,0.8909090909090907,0,0,1,1,0,0,0,1
0.006462558409405192,0.5844155844155845,0.00030747155888080353,0.10555555555555556,0.8909090909090907,1,0,0,0,0,0,0,0
0.006434000578068714,0.4805194805194806,0.0012298862355232143,0.10333333333333333,0.8909090909090907,0,1,0,0,0,0,0,0
0.006425178572846935,0.41558441558441567,0.00010249051962693458,0.09,0.8909090909090907,0,1,0,0,1,0,0,0
0.006358058574355468,0.42857142857142866,0.00010249051962693458,0.09777777777777778,0.8909090909090907,1,1,0,1,0,0,0,1
0.0067873658456461955,0.5974025974025974,0.00010249051962693458,0.11,0.8909090909090907,1,0,0,1,0,0,1,0
0.006336655358937683,0.4675324675324675,0.0,0.10444444444444445,0.8909090909090907,0,1,0,0,0,0,0,0
0.0063354123960026555,0.7012987012987015,0.000819924157015476,0.08555555555555555,0.8909090909090907,0,1,0,1,0,1,0,0
0.0062630780164179035,0.5064935064935066,0.0005124525981346725,0.1111111111111111,0.8909090909090907,0,0,1,0,0,1,0,1
0.006176858831363824,0.6103896103896105,0.00010249051962693458,0.10555555555555556,0.8909090909090907,0,1,0,0,0,0,0,0
0.0061736453174342405,0.4935064935064935,0.00010249051962693458,0.07888888888888888,0.8909090909090907,0,0,1,1,0,1,0,0
0.005952519179675992,0.5714285714285716,0.005124525981346726,0.11,0.8909090909090907,1,1,0,0,1,0,0,0
0.005920717518240784,0.7272727272727273,0.0015373577944040177,0.1,0.8909090909090907,0,0,0,0,0,0,0,0
0.008634287502419987,0.3896103896103897,0.0005124525981346725,0.08777777777777777,0.8909090909090907,0,1,0,1,0,1,0,0
0.00554228077877873,0.7142857142857144,0.00010249051962693458,0.1111111111111111,0.8909090909090907,1,0,0,0,0,0,0,0
0.005857144511539516,0.6493506493506493,0.002767244029927232,0.11333333333333333,0.8909090909090907,0,1,0,0,0,0,0,0
0.016036404626029135,0.5584415584415585,0.000819924157015476,0.09777777777777778,0.8909090909090907,0,0,1,0,0,1,0,0
0.005763012806338068,0.5324675324675325,0.00010249051962693458,0.11777777777777777,0.8909090909090907,1,1,0,0,0,0,0,0
0.005700622130233533,0.6363636363636365,0.00010249051962693458,0.10666666666666666,0.8909090909090907,1,0,0,0,0,0,0,0
0.005734060864802679,0.7922077922077924,0.0007174336373885416,0.26666666666666666,0.8909090909090907,1,1,0,0,1,0,0,0
0.004268365035052465,0.5844155844155845,0.001434867274777083,0.10333333333333333,0.8909090909090907,1,0,0,0,0,0,0,0
0.005691284750136256,0.3896103896103897,0.0011273957158962798,0.1,0.8909090909090907,0,0,0,0,0,1,0,0
0.005624286016321377,0.6623376623376624,0.0028697345495541666,0.10666666666666666,0.8909090909090907,0,1,0,0,0,0,0,0
0.0055277896499264624,0.7662337662337664,0.0023572819514194937,0.10777777777777778,0.8909090909090907,0,0,0,0,0,0,0,0
0.00549908023774425,0.24675324675324678,0.00030747155888080353,0.10444444444444445,0.8909090909090907,0,0,1,0,0,1,0,0
0.005455819064371474,0.4805194805194806,0.028492364456287795,0.09222222222222222,0.8909090909090907,0,1,0,0,0,0,0,0
0.005454091042730095,0.5584415584415585,0.017115916777698064,0.10444444444444445,0.8909090909090907,1,1,0,0,0,0,1,0
0.00535932269797656,0.6493506493506493,0.00020498103925386895,0.10222222222222223,0.8909090909090907,1,1,0,0,0,0,0,0
0.005154415710711958,0.6623376623376624,0.00030747155888080353,0.11666666666666667,0.8909090909090907,1,0,0,0,0,0,0,0
0.005121007292311959,0.32467532467532473,0.00020498103925386895,0.10333333333333333,0.8909090909090907,1,0,1,1,0,0,0,0
0.007161042946552169,0.7272727272727273,0.006969355334631547,0.1,0.8909090909090907,0,1,0,0,0,0,0,0
0.005053978242327933,0.7012987012987015,0.00030747155888080353,0.06666666666666667,0.8909090909090907,0,1,0,0,0,0,0,0
0.00501059580427857,0.40259740259740256,0.000819924157015476,0.10333333333333333,0.8909090909090907,0,0,1,1,0,0,0,0
0.005007988613731927,0.7142857142857144,0.0011273957158962798,0.10777777777777778,0.8909090909090907,0,1,1,0,0,0,0,0
0.004981310384882563,0.5714285714285716,0.0006149431177616071,0.042222222222222223,0.8909090909090907,0,0,0,1,0,0,1,0
0.004837642059294911,0.3766233766233767,0.0,0.10777777777777778,0.8909090909090907,1,0,1,0,0,0,0,0
0.00483694478740453,0.5064935064935066,0.00204981039253869,0.1,0.8909090909090907,0,0,1,0,0,1,0,0
0.004807750316515964,0.24675324675324678,0.0007174336373885416,0.10333333333333333,0.8909090909090907,0,1,0,0,0,0,0,0
0.004807325890147906,0.5844155844155845,0.0036896587065696424,0.10555555555555556,0.8909090909090907,1,1,0,0,0,0,0,0
0.004774311581946819,0.5194805194805197,0.0012298862355232143,0.11222222222222222,0.8909090909090907,1,0,1,0,1,0,0,0
0.007218734616438919,0.4935064935064935,0.0012298862355232143,0.09666666666666666,0.8909090909090907,0,0,1,1,0,0,0,1
0.004714922206587837,0.5584415584415585,0.0013323767551501485,0.10333333333333333,0.8909090909090907,0,1,0,1,0,1,0,0
0.004712769758578399,0.45454545454545464,0.000819924157015476,0.09333333333333334,0.8909090909090907,0,1,0,1,0,0,0,1
0.004683787500873864,0.5324675324675325,0.0030747155888080357,0.1,0.8909090909090907,0,1,0,0,1,0,0,0
0.009947765846883094,0.5714285714285716,0.0,0.11333333333333333,0.8909090909090907,0,0,1,0,0,0,0,0
0.004531903493447372,0.25974025974025977,0.0006149431177616071,0.10111111111111111,0.8909090909090907,1,0,0,0,0,0,0,0
0.004421310108399101,0.45454545454545464,0.017525878856205802,0.11444444444444445,0.8909090909090907,0,1,0,0,0,0,0,0
0.0044056366489500995,0.7012987012987015,0.0,0.08666666666666667,0.8909090909090907,0,1,0,0,0,0,0,0
0.004396329585021969,0.5064935064935066,0.006559393256123809,0.1,0.8909090909090907,0,0,1,0,0,1,0,0
0.007531840011389179,0.40259740259740256,0.0009224146766424106,0.1111111111111111,0.8909090909090907,0,0,1,0,0,1,0,0
0.004362132946224149,0.7532467532467533,0.0012298862355232143,0.06555555555555556,0.8909090909090907,1,0,0,0,0,0,1,0
0.0043213880148905755,0.7922077922077924,0.0019473198729117556,0.08,0.8909090909090907,0,1,0,0,0,0,0,0
0.004275580283309452,0.3766233766233767,0.005841959618735268,0.10555555555555556,0.8909090909090907,0,1,0,0,0,0,0,0
0.004173505741791488,0.5454545454545456,0.0006149431177616071,0.09555555555555556,0.8909090909090907,0,1,0,0,0,0,0,0
0.004171232029105463,0.5844155844155845,0.0004099620785077381,0.09888888888888889,0.8909090909090907,1,1,0,0,1,0,0,0
0.0041101449482742495,0.5324675324675325,0.00030747155888080353,0.13333333333333333,0.8909090909090907,1,0,0,0,0,0,0,0
0.0017356309998351406,0.5454545454545456,0.00010249051962693458,0.10222222222222223,0.8909090909090907,0,1,0,0,0,0,0,0
0.004034021047546121,0.7142857142857144,0.0007174336373885416,0.10555555555555556,0.8909090909090907,0,1,0,0,0,0,0,0
0.004025259674662637,0.6623376623376624,0.002972225069181101,0.11777777777777777,0.8909090909090907,0,0,0,1,0,0,0,0
0.005777140141160572,0.3376623376623377,0.0,0.09333333333333334,0.8909090909090907,1,0,1,0,0,0,0,0
0.0038946273018081964,0.6103896103896105,0.0006149431177616071,0.11222222222222222,0.8909090909090907,0,1,0,0,0,0,0,1
0.003831448405305839,0.29870129870129875,0.0012298862355232143,0.1111111111111111,0.8909090909090907,0,1,0,0,0,0,0,0
0.003792825605812556,0.4805194805194806,0.0,0.10222222222222223,0.8909090909090907,0,1,1,1,1,0,0,0
0.0037419853901530294,0.2857142857142858,0.0009224146766424106,0.1,0.8909090909090907,0,0,1,1,0,1,0,0
0.0037282521655294366,0.4675324675324675,0.0016398483140309522,0.10444444444444445,0.8909090909090907,0,0,0,0,0,1,0,0
0.001167778835542604,0.5194805194805197,0.0005124525981346725,0.09444444444444444,0.8909090909090907,1,1,0,0,1,0,0,0
0.0036465804058474073,0.4805194805194806,0.00030747155888080353,0.0,0.8909090909090907,1,0,0,0,0,0,0,0
0.0067549578608280475,0.25974025974025977,0.0009224146766424106,0.10444444444444445,0.8909090909090907,0,0,1,1,0,1,0,0
0.0036014093138183705,0.3376623376623377,0.004202111304704315,0.1,0.8909090909090907,0,1,0,0,0,1,0,0
0.007780281017548879,0.7792207792207793,0.0009224146766424106,0.1111111111111111,0.8909090909090907,1,0,0,0,0,0,0,0
0.003467957537233258,0.5454545454545456,0.0006149431177616071,0.10111111111111111,0.8909090909090907,1,1,0,0,0,0,0,0
0.0034639861190750004,0.44155844155844165,0.0017423388336578868,0.1288888888888889,0.8909090909090907,0,1,0,0,0,0,0,0
0.0034151770867483235,0.7922077922077924,0.0007174336373885416,0.10333333333333333,0.8909090909090907,0,1,0,0,0,0,0,0
0.0018271251983207994,0.41558441558441567,0.0,0.09444444444444444,0.8909090909090907,0,0,1,1,0,0,0,0
