popularity,vote_average,vote_count,runtime,release_year,is_drama,is_comedy,is_thriller,is_action,is_romance,is_horror,is_adventure,is_crime,cluster_id
0.0389575203168355,0.4805194805194806,0.0214205186020293,0.1044444444444444,0.9272727272727296,1,1,0,0,1,0,0,0,3
0.037797805582286,0.7922077922077924,0.0776878138772163,0.1555555555555555,0.9272727272727296,1,0,0,1,0,0,0,0,1
0.0377900143268152,0.5194805194805197,0.0636466126883263,0.1177777777777777,0.9272727272727296,0,0,1,1,0,0,0,0,1
0.0377805556820413,0.6363636363636365,0.0788152095931126,0.1255555555555555,0.9272727272727296,0,0,1,1,0,0,0,0,1
0.0376261857487448,0.6363636363636365,0.1114071948344778,0.1177777777777777,0.9272727272727296,0,0,1,0,1,0,0,0,0
0.0376026300853175,0.5324675324675325,0.0600594445013836,0.1222222222222222,0.9272727272727296,1,0,0,1,0,0,0,0,1
0.037247809641621,0.6363636363636365,0.0253151583478528,0.1,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0368474846280348,0.5324675324675325,0.0213180280824023,0.1088888888888888,0.9272727272727296,1,1,0,0,1,0,0,0,3
0.0367838206728261,0.6363636363636365,0.1161217587373168,0.1155555555555555,0.9272727272727296,0,1,0,0,0,0,1,0,2
0.036741317403682,0.4415584415584416,0.006251921697243,0.1033333333333333,0.9272727272727296,1,0,1,1,0,0,0,0,1
0.0366433355449989,0.6103896103896105,0.0198831608076252,0.1077777777777777,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0365392601363172,0.6493506493506493,0.0557548426770523,0.12,0.9272727272727296,1,0,1,1,0,0,0,1,1
0.036235855915494,0.5194805194805197,0.1056677257353694,0.1288888888888889,0.9272727272727296,0,0,0,1,0,0,0,0,1
0.0356717629561757,0.5714285714285716,0.0495029209798093,0.1022222222222222,0.9272727272727296,0,0,0,0,0,1,0,0,0
0.0342248025189583,0.6363636363636365,0.0159885210618017,0.1433333333333333,0.9272727272727296,0,0,1,1,0,0,0,1,1
0.0340632779697431,0.3506493506493507,0.0369990775853233,0.1011111111111111,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0339779379535943,0.6103896103896105,0.0389463974582351,0.1177777777777777,0.9272727272727296,0,1,0,0,1,0,0,0,2
0.0339463788215122,0.4805194805194806,0.0454033001947319,0.1055555555555555,0.9272727272727296,0,0,0,1,0,0,1,0,1
0.0338513073150672,0.6753246753246755,0.0207030849646407,0.11,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.033775365311354,0.4415584415584416,0.0126063339141129,0.0977777777777777,0.9272727272727296,0,0,0,0,0,1,0,0,0
0.0336816580325206,0.6363636363636365,0.059342010863995,0.1377777777777777,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0336431261815347,0.5324675324675325,0.0092241467664241,0.1111111111111111,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0335789165352814,0.4155844155844156,0.0306446653684534,0.0988888888888888,0.9272727272727296,0,0,1,1,0,1,0,0,0
0.0335233166810658,0.7922077922077924,0.1072050835297735,0.1622222222222222,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0334067813268647,0.6233766233766234,0.0968535410474531,0.13,0.9272727272727296,1,0,1,1,0,0,0,0,1
0.0327903020272604,0.7012987012987015,0.0911140719483447,0.1477777777777777,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0327225453892168,0.7532467532467533,0.034334324075023,0.1244444444444444,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0325816358350216,0.5194805194805197,0.0126063339141129,0.1011111111111111,0.9272727272727296,1,0,1,0,0,1,0,0,0
0.0324877163430041,0.7012987012987015,0.0038946397458235,0.1,0.9272727272727296,0,0,0,1,0,0,1,0,1
0.0320934848794165,0.6493506493506493,0.0491954494209285,0.1411111111111111,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0320829045363842,0.5064935064935066,0.0865019985651327,0.1322222222222222,0.9272727272727296,0,1,0,1,0,0,0,1,1
0.0319977464172502,0.5844155844155845,0.0174233883365788,0.1244444444444444,0.9272727272727296,1,1,0,0,1,0,0,0,3
0.0319590326692495,0.4805194805194806,0.0381264733012196,0.1255555555555555,0.9272727272727296,0,0,0,1,0,0,1,0,1
0.0319072829685156,0.5974025974025974,0.0133237675515014,0.0977777777777777,0.9272727272727296,0,1,0,0,1,0,0,0,2
0.0317965076864524,0.5844155844155845,0.0695910628266885,0.1122222222222222,0.9272727272727296,0,1,1,1,0,0,1,1,1
0.0317046800101062,0.5974025974025974,0.0862970175258788,0.1177777777777777,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.031633497644949,0.6623376623376624,0.00768678897202,0.0244444444444444,0.9272727272727296,0,1,0,0,0,0,1,0,2
0.0314711242429976,0.5064935064935066,0.0145536537870247,0.1111111111111111,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0311959140594811,0.5844155844155845,0.0509377882545864,0.0955555555555555,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0310656151644873,0.5844155844155845,0.0180383314543404,0.12,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.030731682561333,0.5844155844155845,0.0480680537050322,0.1144444444444444,0.9272727272727296,0,0,1,0,0,1,0,0,0
0.0307113707280046,0.5584415584415585,0.0592395203443681,0.1155555555555555,0.9272727272727296,0,1,0,1,0,0,0,0,2
0.0306532849479189,0.5324675324675325,0.0480680537050322,0.1311111111111111,0.9272727272727296,0,1,0,0,1,0,0,0,2
0.0304609591708503,0.4675324675324675,0.0285948549759147,0.1133333333333333,0.9272727272727296,0,1,0,1,0,0,1,0,1
0.0298686721742253,0.7012987012987015,0.0057394690991083,0.0844444444444444,0.9272727272727296,0,0,0,1,0,0,1,0,1
0.0297788453650427,0.8311688311688314,0.0074818079327662,0.1133333333333333,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0297171822769977,0.5844155844155845,0.0007174336373885,0.0655555555555555,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0289298107319117,0.5584415584415585,0.0051245259813467,0.1222222222222222,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0285438555825012,0.4415584415584416,0.0199856513272522,0.0955555555555555,0.9272727272727296,0,0,1,0,0,1,0,0,0
0.0283400096611567,0.5974025974025974,0.0325919852413651,0.1177777777777777,0.9272727272727296,0,1,0,0,0,1,0,0,2
0.0282199576313346,0.5584415584415585,0.0227528953571794,0.1111111111111111,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0281758779213949,0.5844155844155845,0.0501178640975709,0.1233333333333333,0.9272727272727296,0,0,0,0,0,1,0,0,0
0.0279390176918493,0.5194805194805197,0.0121963718356052,0.0977777777777777,0.9272727272727296,0,0,0,0,0,0,1,0,2
0.0278807196985796,0.6363636363636365,0.0427385466844316,0.0977777777777777,0.9272727272727296,0,1,0,1,0,0,0,0,2
0.0278197235662558,0.6363636363636365,0.0119913907963513,0.11,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.027594565378001,0.6883116883116884,0.0064569027364968,0.0144444444444444,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0275236558583662,0.7142857142857144,0.0464282053910013,0.1433333333333333,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0275136515225477,0.3116883116883117,0.0025622629906733,0.1011111111111111,0.9272727272727296,0,0,1,0,0,0,0,0,0
0.0274199442437143,0.5194805194805197,0.0305421748488264,0.0966666666666666,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0273829888335241,0.5844155844155845,0.0137337296300092,0.1011111111111111,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0271996669586922,0.4935064935064935,0.0066618837757507,0.1222222222222222,0.9272727272727296,0,0,1,0,0,0,0,0,0
0.0271561329397971,0.6883116883116884,0.0307471558880803,0.1377777777777777,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0266460330777296,0.5194805194805197,0.0806600389463974,0.1144444444444444,0.9272727272727296,0,1,0,0,0,0,1,0,2
0.0265771547414276,0.6753246753246755,0.013938710669263,0.1022222222222222,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0261852576228643,0.6493506493506493,0.081377472583786,0.1233333333333333,0.9272727272727296,0,0,1,1,0,0,1,0,1
0.0260593545723968,0.7142857142857144,0.0253151583478528,0.1111111111111111,0.9272727272727296,0,0,1,0,0,0,0,1,0
0.0259133215856156,0.6623376623376624,0.0060469406579891,0.1111111111111111,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0258549023276694,0.5454545454545456,0.0078917700112739,0.1077777777777777,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0258183410276781,0.5064935064935066,0.0092241467664241,0.1133333333333333,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0256951058000955,0.7662337662337664,0.0248027057497181,0.1077777777777777,0.9272727272727296,1,1,0,0,1,0,0,0,3
0.0256512079871706,0.5974025974025974,0.0146561443066516,0.0966666666666666,0.9272727272727296,0,1,0,0,0,0,0,1,2
0.0256492980685144,0.6623376623376624,0.0310546274469611,0.1188888888888888,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0250932995263583,0.5454545454545456,0.0333094188787537,0.0933333333333333,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0247104063100317,0.5844155844155845,0.0306446653684534,0.1077777777777777,0.9272727272727296,0,0,1,1,0,0,0,1,1
0.0246223984709979,0.5454545454545456,0.006251921697243,0.0966666666666666,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0245036803526182,0.6623376623376624,0.059444501383622,0.1277777777777777,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0244551441658139,0.5064935064935066,0.0223429332786717,0.1055555555555555,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0244438059185529,0.5194805194805197,0.0229578763964333,0.1333333333333333,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0243650748272781,0.5714285714285716,0.006149431177616,0.1033333333333333,0.9272727272727296,0,1,0,0,0,1,0,0,2
0.0243349102389769,0.6623376623376624,0.0188582556113559,0.1066666666666666,0.9272727272727296,0,1,1,1,0,0,0,1,1
0.0242939834106284,0.4675324675324675,0.0020498103925386,0.1011111111111111,0.9272727272727296,1,0,1,1,0,0,0,0,1
0.0242655165277994,0.5454545454545456,0.0193707082094906,0.1,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0238451828425761,0.5454545454545456,0.0034846776673157,0.1122222222222222,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0238110468361166,0.6493506493506493,0.0262375730244952,0.1255555555555555,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0236553733075468,0.6103896103896105,0.0127088244337398,0.1177777777777777,0.9272727272727296,1,1,0,0,1,0,0,0,3
0.0236542819254575,0.4935064935064935,0.0173208978169519,0.1011111111111111,0.9272727272727296,1,0,1,0,0,0,0,1,0
0.023633970092129,0.7012987012987015,0.0381264733012196,0.0888888888888888,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0236305746811845,0.6883116883116884,0.029619760172184,0.1022222222222222,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0233981102961653,0.6363636363636365,0.0595469919032489,0.1122222222222222,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0232526836327671,0.4545454545454546,0.0020498103925386,0.1033333333333333,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0230535670338096,0.5974025974025974,0.2506918110074818,0.1711111111111111,0.9272727272727296,0,0,0,1,0,0,1,0,1
0.023044169021374,0.5844155844155845,0.040586245772266,0.0922222222222222,0.9272727272727296,0,0,0,0,0,1,0,0,0
0.0228965595937972,0.4805194805194806,0.0074818079327662,0.1111111111111111,0.9272727272727296,1,0,1,0,0,1,0,0,0
0.0226551822550488,0.4805194805194806,0.0198831608076252,0.1233333333333333,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0222657407461864,0.6233766233766234,0.0112739571589627,0.1077777777777777,0.9272727272727296,1,1,0,0,1,0,0,0,3
0.0221831898175991,0.6493506493506493,0.012401352874859,0.1111111111111111,0.9272727272727296,0,1,0,0,1,0,0,0,2
0.0214937394988579,0.4545454545454546,0.0006149431177616,0.1044444444444444,0.9272727272727296,1,0,1,0,1,0,0,0,3
0.0214132197536035,0.6623376623376624,0.0445833760377165,0.1055555555555555,0.9272727272727296,0,0,1,0,0,1,0,0,0
0.0212957445981588,0.5974025974025974,0.0068668648150046,0.11,0.9272727272727296,0,0,1,1,0,0,1,1,1
0.021190608123557,0.6363636363636365,0.0325919852413651,0.1144444444444444,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0208766841920398,0.3896103896103897,0.0117864097570974,0.0988888888888888,0.9272727272727296,0,1,0,1,0,0,0,0,2
0.0208296031813545,0.6493506493506493,0.0157835400225479,0.1155555555555555,0.9272727272727296,1,0,1,0,0,0,0,1,0
0.0207942242119599,0.4285714285714286,0.0048170544224659,0.1,0.9272727272727296,1,0,1,0,0,0,0,1,0
0.0206844493634786,0.5844155844155845,0.0037921492261965,0.1055555555555555,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0205969265831512,0.7012987012987015,0.0220354617197909,0.1333333333333333,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.020202361641703,0.5714285714285716,0.0165009736599364,0.1166666666666666,0.9272727272727296,1,0,1,1,0,0,0,0,1
0.0201286630345066,0.5064935064935066,0.0022547914317925,0.08,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0200424135332834,0.4935064935064935,0.0174233883365788,0.1222222222222222,0.9272727272727296,0,1,0,0,1,0,0,0,2
0.0200168266865233,0.5714285714285716,0.0004099620785077,0.0244444444444444,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0200049124320485,0.5454545454545456,0.001434867274777,0.0955555555555555,0.9272727272727296,0,1,0,0,0,0,1,0,2
0.0199658652061872,0.6103896103896105,0.0099415804038126,0.0944444444444444,0.9272727272727296,0,1,0,1,0,0,0,0,2
0.0199489487838032,0.5714285714285716,0.0248027057497181,0.1266666666666666,0.9272727272727296,1,0,0,0,0,0,1,0,3
0.0199039899049582,0.5064935064935066,0.0208055754842677,0.09,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0195435609699694,0.7792207792207793,0.0047145639028389,0.1377777777777777,0.9272727272727296,1,0,0,0,0,0,0,1,3
0.0190409492016812,0.5974025974025974,0.0040996207850773,0.0977777777777777,0.9272727272727296,1,1,1,1,0,0,0,1,1
0.018985228082789,0.5584415584415585,0.0033821871476888,0.1322222222222222,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0189617330517001,0.8311688311688314,0.0165009736599364,0.0077777777777777,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0186572677649568,0.5714285714285716,0.0068668648150046,0.1,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0184845262331571,0.4025974025974025,0.0024597724710464,0.1,0.9272727272727296,0,0,1,0,0,1,0,0,0
0.0184042490172559,0.5844155844155845,0.0096341088449318,0.1077777777777777,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0183637162991063,0.4675324675324675,0.0036896587065696,0.1,0.9272727272727296,0,0,1,1,0,0,0,0,1
0.0183136036715063,0.4805194805194806,0.0096341088449318,0.1133333333333333,0.9272727272727296,0,0,1,0,0,1,0,0,0
0.0182360549108283,0.6233766233766234,0.0085067131290355,0.1011111111111111,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0181345563765241,0.3376623376623377,0.001434867274777,0.0966666666666666,0.9272727272727296,0,0,0,1,0,0,0,0,1
0.0180996624658359,0.6493506493506493,0.0024597724710464,0.0988888888888888,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0180968127459361,0.5454545454545456,0.0067643742953776,0.1366666666666666,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0178488264823136,0.5584415584415585,0.0428410372040586,0.1522222222222222,0.9272727272727296,1,0,0,0,0,0,0,1,3
0.0177949849659085,0.5454545454545456,0.018755765091729,0.12,0.9272727272727296,0,0,1,1,0,0,0,0,1
0.0177469035216414,0.7142857142857144,0.0035871681869427,0.1,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0177102512731426,0.4805194805194806,0.0086092036486624,0.0988888888888888,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0176024469756559,0.5714285714285716,0.0305421748488264,0.11,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0175293243756733,0.7012987012987015,0.0220354617197909,0.1177777777777777,0.9272727272727296,1,0,0,1,0,0,0,0,1
0.0173078950762236,0.5194805194805197,0.0335143999180075,0.0922222222222222,0.9272727272727296,0,1,0,1,0,0,1,0,1
0.017297466314037,0.6103896103896105,0.0238802910730757,0.1188888888888888,0.9272727272727296,1,0,1,0,0,1,0,0,0
0.0171829318269996,0.4415584415584416,0.007789279491647,0.0955555555555555,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0171132046379615,0.7272727272727273,0.0175258788562058,0.1077777777777777,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0170995926780145,0.4675324675324675,0.0008199241570154,0.0988888888888888,0.9272727272727296,0,0,1,1,0,0,0,0,1
0.0170570590927013,0.7012987012987015,0.0001024905196269,0.1,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0169584405944661,0.7272727272727273,0.0154760684636671,0.0711111111111111,0.9272727272727296,0,0,0,1,0,0,1,1,1
0.0165214936485503,0.4805194805194806,0.0011273957158962,0.1255555555555555,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0163976824137539,0.5454545454545456,0.0088141846879163,0.11,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0163417187655086,0.5714285714285716,0.0019473198729117,0.1255555555555555,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0161904713976342,0.3246753246753247,0.0054319975402275,0.1011111111111111,0.9272727272727296,0,0,0,1,0,0,1,0,1
0.0161255038471521,0.5584415584415585,0.0045095828635851,0.1122222222222222,0.9272727272727296,0,0,0,1,0,0,0,0,1
0.0160698130444291,0.6753246753246755,0.0561648047555601,0.1333333333333333,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0160126973817561,0.5714285714285716,0.0230603669160602,0.1022222222222222,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0159044383417322,0.6623376623376624,0.0017423388336578,0.1088888888888888,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0158544772949779,0.3766233766233767,0.001434867274777,0.0977777777777777,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0158085786148894,0.3376623376623377,0.0005124525981346,0.1022222222222222,0.9272727272727296,0,0,0,0,0,1,0,0,0
0.0157754733581808,0.4935064935064935,0.004612073383212,0.1,0.9272727272727296,0,1,0,0,1,0,0,0,2
0.0156074611487681,0.6753246753246755,0.0018448293532848,0.1122222222222222,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0155434030833605,0.4805194805194806,0.0054319975402275,0.12,0.9272727272727296,1,0,1,1,0,0,0,1,1
0.0154530002669641,0.6623376623376624,0.0133237675515014,0.1122222222222222,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0154450877468168,0.7012987012987015,0.0243927436712104,0.1333333333333333,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0153389508386331,0.5584415584415585,0.0069693553346315,0.1155555555555555,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.015053099679746,0.7272727272727273,0.0039971302654504,0.1033333333333333,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0150138705568698,0.6233766233766234,0.0036896587065696,0.1322222222222222,0.9272727272727296,1,0,1,0,0,1,0,1,0
0.015009990087219,0.7402597402597404,0.0038946397458235,0.1177777777777777,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0149786734844901,0.5584415584415585,0.0049195449420928,0.2,0.9272727272727296,0,0,0,0,0,0,1,0,2
0.0149650008922048,0.5584415584415585,0.0011273957158962,0.0066666666666666,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0149344725098738,0.6233766233766234,0.0003074715588808,0.1433333333333333,0.9272727272727296,0,0,1,0,0,0,0,1,0
0.0149331689146005,0.6103896103896105,0.0016398483140309,0.0177777777777777,0.9272727272727296,0,1,0,1,0,0,0,0,2
0.014896789511624,0.4935064935064935,0.0021523009121656,0.0988888888888888,0.9272727272727296,0,0,1,0,0,0,0,0,0
0.0147906526034404,0.6753246753246755,0.0042021113047043,0.1433333333333333,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0147572745012095,0.5974025974025974,0.0,0.0944444444444444,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0147511203188727,0.5454545454545456,0.0036896587065696,0.0944444444444444,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0146933073843094,0.5324675324675325,0.004612073383212,0.1444444444444444,0.9272727272727296,1,0,0,0,0,0,1,0,3
0.0146564126064575,0.5454545454545456,0.0017423388336578,0.11,0.9272727272727296,0,0,0,1,0,0,0,0,1
0.0146347668616865,0.5064935064935066,0.0003074715588808,0.1,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0146215793281075,0.6233766233766234,0.0190632366506098,0.1133333333333333,0.9272727272727296,1,0,1,0,0,0,0,0,0
0.0144977984094803,0.6883116883116884,0.0080967510505278,0.0077777777777777,0.9272727272727296,0,1,0,0,0,0,1,0,2
0.014471120180631,0.4545454545454546,0.0016398483140309,0.0111111111111111,0.9272727272727296,0,0,1,0,0,0,0,0,0
0.0144183094139769,0.5064935064935066,0.021830480680537,0.1188888888888888,0.9272727272727296,0,1,0,1,0,0,0,1,1
0.0143075038157446,0.5844155844155845,0.0198831608076252,0.1022222222222222,0.9272727272727296,0,0,1,0,0,1,0,0,0
0.0142686384868981,0.1818181818181818,0.0020498103925386,0.0833333333333333,0.9272727272727296,0,0,0,0,0,1,0,0,0
0.0140915617429105,0.6493506493506493,0.0073793174131392,0.0933333333333333,0.9272727272727296,0,0,0,1,0,0,1,0,1
0.0140498770103333,0.4805194805194806,0.0037921492261965,0.1188888888888888,0.9272727272727296,1,1,0,0,1,0,0,0,3
0.0138173519929758,0.6103896103896105,0.0040996207850773,0.1111111111111111,0.9272727272727296,0,1,0,0,0,1,0,0,2
0.0138087118847689,0.6623376623376624,0.0095316183253049,0.1255555555555555,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0136909032514637,0.4545454545454546,0.0053295070206005,0.1,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0136427308586891,0.4675324675324675,0.0149636158655324,0.1066666666666666,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0136208122683958,0.6233766233766234,0.0196781797683714,0.1188888888888888,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0135887680776074,0.7532467532467533,0.001537357794404,0.0944444444444444,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0135235883139413,0.6363636363636365,0.0050220354617197,0.1455555555555555,0.9272727272727296,1,0,0,1,0,0,0,0,1
0.0134773864721613,0.5324675324675325,0.0028697345495541,0.1,0.9272727272727296,1,0,1,1,0,0,0,0,1
0.0134741426420626,0.5714285714285716,0.0060469406579891,0.1133333333333333,0.9272727272727296,0,0,0,0,0,1,0,0,0
0.0133444803866208,0.3766233766233767,0.0018448293532848,0.1066666666666666,0.9272727272727296,1,0,0,1,0,0,1,0,1
0.0132402230809243,0.7272727272727273,0.1620375115301834,0.1444444444444444,0.9272727272727296,0,0,1,1,0,0,0,1,1
0.013175619324472,0.5714285714285716,0.0003074715588808,0.1044444444444444,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0131705868403936,0.5714285714285716,0.0018448293532848,0.1088888888888888,0.9272727272727296,0,1,1,1,1,0,0,0,1
0.0130926742856858,0.5324675324675325,0.0024597724710464,0.1077777777777777,0.9272727272727296,0,1,0,1,1,0,0,1,2
0.0130739995254913,0.6623376623376624,0.0021523009121656,0.1411111111111111,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0130579319558434,0.6753246753246755,0.006251921697243,0.0866666666666666,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0130287071687856,0.5974025974025974,0.0009224146766424,0.1322222222222222,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0128789149770303,0.4545454545454546,0.0023572819514194,0.1022222222222222,0.9272727272727296,0,0,1,0,0,1,0,0,0
0.0128787633961846,0.6233766233766234,0.0002049810392538,0.1255555555555555,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0128342592598768,0.6233766233766234,0.0027672440299272,0.1244444444444444,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0127590145280539,0.6493506493506493,0.0026647535103002,0.1188888888888888,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0127512232725831,0.6883116883116884,0.0078917700112739,0.1177777777777777,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0127065978715987,0.4805194805194806,0.0054319975402275,0.0944444444444444,0.9272727272727296,0,0,0,0,0,1,0,0,0
0.0126779187755857,0.6883116883116884,0.0072768268935123,0.1177777777777777,0.9272727272727296,1,0,1,1,0,0,0,1,1
0.0126572734643966,0.4935064935064935,0.0,0.13,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0126454198422601,0.7012987012987015,0.0019473198729117,0.1077777777777777,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0125857273052096,0.5064935064935066,0.0010249051962693,0.1066666666666666,0.9272727272727296,0,0,1,0,0,0,0,0,0
0.0125679923462586,0.5324675324675325,0.0026647535103002,0.1433333333333333,0.9272727272727296,1,0,0,0,1,0,0,0,3
0.0125500451741236,0.5454545454545456,0.0016398483140309,0.1088888888888888,0.9272727272727296,0,0,1,1,0,0,0,0,1
0.0125359784716394,0.7142857142857144,0.004612073383212,0.0988888888888888,0.9272727272727296,0,0,0,0,0,0,1,0,2
0.0158996787031761,0.6233766233766234,0.0088141846879163,0.1,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0124877757626956,0.4285714285714286,0.0016398483140309,0.0933333333333333,0.9272727272727296,0,0,1,0,0,0,0,0,0
0.0144339525572567,0.4545454545454546,0.0011273957158962,0.1044444444444444,0.9272727272727296,0,0,0,1,0,0,0,0,1
0.0124463335594717,0.5714285714285716,0.0357691913498001,0.1211111111111111,0.9272727272727296,0,1,0,0,1,0,1,0,2
0.0124339342462906,0.6883116883116884,0.0078917700112739,0.1177777777777777,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0124017081584873,0.4415584415584416,0.0,0.0944444444444444,0.9272727272727296,0,0,1,0,0,1,0,0,0
0.0121783992565505,0.4415584415584416,0.0081992415701547,0.0944444444444444,0.9272727272727296,1,0,1,1,0,0,0,1,1
0.0121253156443741,0.3246753246753247,0.0002049810392538,0.0933333333333333,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0120420068115581,0.3766233766233767,0.0003074715588808,0.0977777777777777,0.9272727272727296,0,1,0,0,0,0,0,0,2
0.0120304563511131,0.5324675324675325,0.0070718458542584,0.1011111111111111,0.9272727272727296,0,0,1,0,0,0,0,0,0
0.0119754021879421,0.5714285714285716,0.0025622629906733,0.1655555555555555,0.9272727272727296,1,0,0,0,0,0,0,0,3
0.0117617944601323,0.6753246753246755,0.0035871681869427,0.1088888888888888,0.9272727272727296,0,0,0,1,0,0,1,0,1
0.0117493951469512,0.6883116883116884,0.0006149431177616,0.1033333333333333,0.9272727272727296,0,1,0,0,0,0,1,0,2
0.0117010105409926,0.5194805194805197,0.0004099620785077,0.1266666666666666,0.9272727272727296,1,1,0,0,0,0,0,0,3
0.0116846701258224,0.6233766233766234,0.0037921492261965,0.0877777777777777,0.9272727272727296,0,0,0,0,0,0,0,0,2
0.0115537649074456,0.5714285714285716,0.0126063339141129,0.1088888888888888,0.9272727272727296,1,0,1,1,0,0,0,1,1
0.0127311236524387,0.3636363636363637,0.0001024905196269,0.11,0.9272727272727296,1,0,0,0,1,0,0,0,3
